match_key,match_date,year,tourney_id,tournament,event_type,surface,indoor,round,best_of,score,minutes,data_source,player_id,player,player_rank,player_seed,player_entry,opponent_id,opponent,opponent_country,opponent_rank,opponent_seed,result,win,aces,double_faults,serve_points,first_serves_in,first_serve_points_won,second_serve_points_won,service_games,bp_saved,bp_faced,opp_bp_saved,opp_bp_faced,ranking_difference,upset_win,upset_loss,first_serve_in_pct,first_serve_win_pct,second_serve_win_pct,bp_save_pct,bp_opportunities,bp_converted,bp_conversion_pct,ace_rate,double_fault_rate,completed_sets,winner_sets_won,loser_sets_won,tiebreaks_played,winner_tiebreaks_won,loser_tiebreaks_won,winner_won_first_set,retirement_or_abandoned,walkover_or_default,score_parseable,deciding_set_played,five_set_match,player_sets_won,opponent_sets_won,player_tiebreaks_won,tiebreak_win_pct,straight_set_win,deciding_set_win,five_set_win,comeback_win,ranking_expected_win_prob,expectation_group,performance_vs_expectation,expectation_outcome
2026-421|28,2026-08-04,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R128,3,4-6 6-4 3-0 RET,100.0,completed,S0K7,Zachary Svajda,165.0,,,SU55,Denis Shapovalov,CAN,58.0,,W,1,0.0,2.0,67.0,44.0,33.0,12.0,12.0,1.0,3.0,6.0,9.0,-107.0,1,0,0.6567164179104478,0.75,0.5217391304347826,0.3333333333333333,9.0,3.0,0.3333333333333333,0.0,0.029850746268656716,3,2,1,0,0,0,False,True,False,True,True,False,2,1,0,,0,1,0,1,0.2600896860986547,Expected loss,0.7399103139013453,Upset win
2026-421|8,2026-08-04,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R128,3,6-7(7) 6-2 6-4,147.0,completed,K0AZ,Aleksandar Kovacevic,108.0,,,BT72,Nuno Borges,POR,36.0,,L,0,4.0,7.0,105.0,50.0,37.0,26.0,15.0,4.0,8.0,4.0,5.0,-72.0,0,0,0.47619047619047616,0.74,0.4727272727272727,0.5,5.0,1.0,0.2,0.0380952380952381,0.06666666666666667,3,2,1,1,0,1,False,False,False,True,True,False,1,2,1,1.0,0,0,0,0,0.25,Expected loss,-0.25,Loss
2026-421|29,2026-08-05,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,6-2 6-1,63.0,completed,N0AE,Brandon Nakashima,31.0,28.0,,AE14,Daniel Altmaier,GER,93.0,,W,1,6.0,1.0,41.0,26.0,24.0,9.0,8.0,3.0,3.0,3.0,7.0,62.0,0,0,0.6341463414634146,0.9230769230769231,0.6,1.0,7.0,4.0,0.5714285714285714,0.14634146341463414,0.024390243902439025,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.75,Expected win,0.25,Win
2026-421|39,2026-08-05,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,5-7 6-2 6-2,136.0,completed,TD51,Frances Tiafoe,20.0,15.0,,C977,Marin Cilic,CRO,182.0,,W,1,9.0,2.0,77.0,49.0,41.0,16.0,14.0,5.0,6.0,3.0,7.0,162.0,0,0,0.6363636363636364,0.8367346938775511,0.5714285714285714,0.8333333333333334,7.0,4.0,0.5714285714285714,0.11688311688311688,0.025974025974025976,3,2,1,0,0,0,False,False,False,True,True,False,2,1,0,,0,1,0,1,0.900990099009901,Expected win,0.09900990099009899,Win
2026-421|46,2026-08-05,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,6-3 7-5,96.0,completed,S0S1,Ben Shelton,10.0,5.0,,B0CD,Jenson Brooksby,USA,1091.0,,W,1,3.0,4.0,61.0,40.0,30.0,13.0,11.0,2.0,3.0,6.0,9.0,1081.0,0,0,0.6557377049180327,0.75,0.6190476190476191,0.6666666666666666,9.0,3.0,0.3333333333333333,0.04918032786885246,0.06557377049180328,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.9909173478655767,Expected win,0.009082652134423275,Win
2026-421|46,2026-08-05,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,6-3 7-5,96.0,completed,B0CD,Jenson Brooksby,1091.0,,,S0S1,Ben Shelton,USA,10.0,5.0,L,0,1.0,0.0,66.0,44.0,27.0,14.0,10.0,6.0,9.0,2.0,3.0,-1081.0,0,0,0.6666666666666666,0.6136363636363636,0.6363636363636364,0.6666666666666666,3.0,1.0,0.3333333333333333,0.015151515151515152,0.0,2,2,0,0,0,0,True,False,False,True,False,False,0,2,0,,0,0,0,0,0.009082652134423252,Expected loss,-0.009082652134423252,Loss
2026-421|50,2026-08-05,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,7-5 6-3,88.0,completed,FB98,Taylor Fritz,8.0,7,,T0A1,Thiago Agustin Tirante,ARG,115.0,,L,0,4.0,1.0,73.0,40.0,25.0,18.0,11.0,3.0,6.0,4.0,4.0,107.0,0,1,0.547945205479452,0.625,0.5454545454545454,0.5,4.0,0.0,0.0,0.0547945205479452,0.0136986301369863,2,2,0,0,0,0,True,False,False,True,False,False,0,2,0,,0,0,0,0,0.9349593495934959,Expected win,-0.9349593495934959,Unexpected loss
2026-421|51,2026-08-05,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,6-4 3-6 6-1,98.0,completed,S0K7,Zachary Svajda,165.0,,,F0F1,Arthur Fils,FRA,24.0,18.0,L,0,4.0,3.0,83.0,45.0,30.0,14.0,13.0,3.0,8.0,5.0,8.0,-141.0,0,0,0.5421686746987951,0.6666666666666666,0.3684210526315789,0.375,8.0,3.0,0.375,0.04819277108433735,0.03614457831325301,3,2,1,0,0,0,True,False,False,True,True,False,1,2,0,,0,0,0,0,0.12698412698412698,Expected loss,-0.12698412698412698,Loss
2026-421|56,2026-08-06,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,6-3 6-4,88.0,completed,M0QI,Alex Michelsen,41.0,,,C0AU,Francisco Cerundolo,ARG,23.0,16,W,1,3.0,3.0,69.0,36.0,24.0,23.0,10.0,9.0,9.0,4.0,6.0,-18.0,1,0,0.5217391304347826,0.6666666666666666,0.696969696969697,1.0,6.0,2.0,0.3333333333333333,0.043478260869565216,0.043478260869565216,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.359375,Toss-up,0.640625,Win
2026-421|62,2026-08-06,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,6-3 0-6 6-3,122.0,completed,T0HA,Learner Tien,19.0,12.0,,MC65,Gael Monfils,FRA,52.0,,W,1,3.0,5.0,94.0,60.0,37.0,16.0,12.0,9.0,13.0,6.0,10.0,33.0,0,0,0.6382978723404256,0.6166666666666667,0.47058823529411764,0.6923076923076923,10.0,4.0,0.4,0.031914893617021274,0.05319148936170213,3,2,1,0,0,0,True,False,False,True,True,False,2,1,0,,0,1,0,0,0.7323943661971831,Expected win,0.2676056338028169,Win
2026-421|63,2026-08-06,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R64,3,6-4 7-6(5),124.0,completed,PL56,Tommy Paul,21.0,17.0,,R0EB,Valentin Royer,FRA,203.0,,W,1,7.0,4.0,89.0,54.0,40.0,17.0,11.0,8.0,9.0,3.0,5.0,182.0,0,0,0.6067415730337079,0.7407407407407407,0.4857142857142857,0.8888888888888888,5.0,2.0,0.4,0.07865168539325842,0.0449438202247191,2,2,0,1,1,0,True,False,False,True,False,False,2,0,1,1.0,1,0,0,0,0.90625,Expected win,0.09375,Win
2026-421|71,2026-08-07,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R32,3,4-6 6-2 7-5,151.0,completed,N0AE,Brandon Nakashima,31.0,28.0,,D0DW,Titouan Droguet,FRA,185.0,,W,1,5.0,1.0,77.0,45.0,38.0,20.0,15.0,4.0,6.0,11.0,15.0,154.0,0,0,0.5844155844155844,0.8444444444444444,0.625,0.6666666666666666,15.0,4.0,0.26666666666666666,0.06493506493506493,0.012987012987012988,3,2,1,0,0,0,False,False,False,True,True,False,2,1,0,,0,1,0,1,0.8564814814814815,Expected win,0.1435185185185185,Win
2026-421|72,2026-08-07,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R32,3,6-2 2-0 RET,57.0,completed,TD51,Frances Tiafoe,20.0,15,,RC91,Arthur Rinderknech,FRA,29.0,23.0,L,0,0.0,2.0,50.0,20.0,10.0,14.0,5.0,9.0,12.0,0.0,0.0,9.0,0,1,0.4,0.5,0.4666666666666667,0.75,0.0,0.0,,0.0,0.04,2,2,0,0,0,0,True,True,False,True,False,False,0,2,0,,0,0,0,0,0.5918367346938775,Toss-up,-0.5918367346938775,Loss
2026-421|74,2026-08-07,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R32,3,6-4 6-7(4) 6-1,133.0,completed,M0QI,Alex Michelsen,41.0,,,M0N7,Daniel Merida,ESP,296.0,,L,0,2.0,3.0,97.0,59.0,42.0,13.0,14.0,7.0,12.0,4.0,6.0,255.0,0,1,0.6082474226804123,0.711864406779661,0.34210526315789475,0.5833333333333334,6.0,2.0,0.3333333333333333,0.020618556701030927,0.030927835051546393,3,2,1,1,0,1,True,False,False,True,True,False,1,2,1,1.0,0,0,0,0,0.8783382789317508,Expected win,-0.8783382789317508,Unexpected loss
2026-421|76,2026-08-08,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R32,3,6-3 6-2,64.0,completed,S0S1,Ben Shelton,10.0,5.0,,BU13,Zizou Bergs,BEL,34.0,31,W,1,8.0,0.0,43.0,30.0,26.0,10.0,9.0,0.0,0.0,2.0,5.0,24.0,0,0,0.6976744186046512,0.8666666666666667,0.7692307692307693,,5.0,3.0,0.6,0.18604651162790697,0.0,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.7727272727272727,Expected win,0.2272727272727273,Win
2026-421|81,2026-08-08,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R32,3,6-3 6-2,78.0,completed,T0HA,Learner Tien,19.0,12.0,,PL56,Tommy Paul,USA,21.0,17,W,1,0.0,3.0,55.0,37.0,26.0,7.0,8.0,3.0,5.0,6.0,12.0,2.0,0,0,0.6727272727272727,0.7027027027027027,0.3888888888888889,0.6,12.0,6.0,0.5,0.0,0.05454545454545454,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.525,Toss-up,0.475,Win
2026-421|81,2026-08-08,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R32,3,6-3 6-2,78.0,completed,PL56,Tommy Paul,21.0,17,,T0HA,Learner Tien,USA,19.0,12.0,L,0,4.0,1.0,54.0,32.0,18.0,9.0,9.0,6.0,12.0,3.0,5.0,-2.0,0,0,0.5925925925925926,0.5625,0.4090909090909091,0.5,5.0,2.0,0.4,0.07407407407407407,0.018518518518518517,2,2,0,0,0,0,True,False,False,True,False,False,0,2,0,,0,0,0,0,0.475,Toss-up,-0.475,Loss
2026-421|82,2026-08-09,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R16,3,7-6(4) 5-7 7-5,171.0,completed,N0AE,Brandon Nakashima,31.0,28.0,,RC91,Arthur Rinderknech,FRA,29.0,23,W,1,16.0,2.0,107.0,69.0,51.0,21.0,18.0,2.0,5.0,6.0,9.0,-2.0,1,0,0.6448598130841121,0.7391304347826086,0.5526315789473685,0.4,9.0,3.0,0.3333333333333333,0.14953271028037382,0.018691588785046728,3,2,1,1,1,0,True,False,False,True,True,False,2,1,1,1.0,0,1,0,0,0.48333333333333334,Toss-up,0.5166666666666666,Win
2026-421|85,2026-08-09,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R16,3,6-4 6-4,109.0,completed,T0HA,Learner Tien,19.0,12.0,,T0A1,Thiago Agustin Tirante,ARG,115.0,,W,1,2.0,1.0,80.0,59.0,37.0,9.0,10.0,8.0,10.0,8.0,12.0,96.0,0,0,0.7375,0.6271186440677966,0.42857142857142855,0.8,12.0,4.0,0.3333333333333333,0.025,0.0125,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.8582089552238806,Expected win,0.14179104477611937,Win
2026-421|87,2026-08-10,2026,2026-421,Canada Masters,Masters 1000,Hard,O,R16,3,6-3 7-6(3),108.0,completed,S0S1,Ben Shelton,10.0,5.0,,F0FV,Joao Fonseca,BRA,27.0,22,W,1,5.0,1.0,63.0,45.0,35.0,12.0,11.0,3.0,5.0,3.0,6.0,17.0,0,0,0.7142857142857143,0.7777777777777778,0.6666666666666666,0.6,6.0,3.0,0.5,0.07936507936507936,0.015873015873015872,2,2,0,1,1,0,True,False,False,True,False,False,2,0,1,1.0,1,0,0,0,0.7297297297297297,Expected win,0.2702702702702703,Win
2026-421|89,2026-08-11,2026,2026-421,Canada Masters,Masters 1000,Hard,O,QF,3,6-2 6-3,77.0,completed,N0AE,Brandon Nakashima,31.0,28.0,,D0FJ,Luciano Darderi,ITA,22.0,19,W,1,11.0,1.0,60.0,36.0,30.0,12.0,9.0,4.0,4.0,5.0,8.0,-9.0,1,0,0.6,0.8333333333333334,0.5,1.0,8.0,3.0,0.375,0.18333333333333332,0.016666666666666666,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.41509433962264153,Toss-up,0.5849056603773585,Win
2026-421|91,2026-08-12,2026,2026-421,Canada Masters,Masters 1000,Hard,O,QF,3,6-3 6-1,72.0,completed,S0S1,Ben Shelton,10.0,5.0,,M0NI,Jakub Mensik,CZE,17.0,13,W,1,1.0,1.0,44.0,28.0,25.0,8.0,8.0,0.0,0.0,2.0,6.0,7.0,0,0,0.6363636363636364,0.8928571428571429,0.5,,6.0,4.0,0.6666666666666666,0.022727272727272728,0.022727272727272728,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.6296296296296297,Toss-up,0.37037037037037035,Win
2026-421|92,2026-08-12,2026,2026-421,Canada Masters,Masters 1000,Hard,O,QF,3,6-3 6-2,72.0,completed,T0HA,Learner Tien,19.0,12.0,,M0N7,Daniel Merida,ESP,296.0,,W,1,0.0,0.0,52.0,38.0,27.0,9.0,9.0,2.0,3.0,4.0,8.0,277.0,0,0,0.7307692307692307,0.7105263157894737,0.6428571428571429,0.6666666666666666,8.0,4.0,0.5,0.0,0.0,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.9396825396825397,Expected win,0.060317460317460325,Win
2026-421|93,2026-08-13,2026,2026-421,Canada Masters,Masters 1000,Hard,O,SF,3,7-6(3) 6-4,122.0,completed,N0AE,Brandon Nakashima,31.0,28.0,,J0DZ,Rafael Jodar,ESP,15.0,20,W,1,6.0,0.0,77.0,48.0,39.0,18.0,11.0,6.0,6.0,10.0,11.0,-16.0,1,0,0.6233766233766234,0.8125,0.6206896551724138,1.0,11.0,1.0,0.09090909090909091,0.07792207792207792,0.0,2,2,0,1,1,0,True,False,False,True,False,False,2,0,1,1.0,1,0,0,0,0.32608695652173914,Expected loss,0.6739130434782609,Upset win
2026-421|94,2026-08-13,2026,2026-421,Canada Masters,Masters 1000,Hard,O,SF,3,6-2 6-3,84.0,completed,S0S1,Ben Shelton,10.0,5.0,,T0HA,Learner Tien,USA,19.0,12,W,1,5.0,1.0,58.0,43.0,35.0,6.0,9.0,4.0,4.0,2.0,5.0,9.0,0,0,0.7413793103448276,0.813953488372093,0.4,1.0,5.0,3.0,0.6,0.08620689655172414,0.017241379310344827,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.6551724137931034,Expected win,0.3448275862068966,Win
2026-421|94,2026-08-13,2026,2026-421,Canada Masters,Masters 1000,Hard,O,SF,3,6-2 6-3,84.0,completed,T0HA,Learner Tien,19.0,12,,S0S1,Ben Shelton,USA,10.0,5.0,L,0,1.0,5.0,50.0,29.0,16.0,11.0,8.0,2.0,5.0,4.0,4.0,-9.0,0,0,0.58,0.5517241379310345,0.5238095238095238,0.4,4.0,0.0,0.0,0.02,0.1,2,2,0,0,0,0,True,False,False,True,False,False,0,2,0,,0,0,0,0,0.3448275862068966,Expected loss,-0.3448275862068966,Loss
2026-421|95,2026-08-14,2026,2026-421,Canada Masters,Masters 1000,Hard,O,F,3,6-3 7-6(4),87.0,completed,S0S1,Ben Shelton,10.0,5.0,,N0AE,Brandon Nakashima,USA,31.0,28,W,1,7.0,0.0,54.0,37.0,32.0,13.0,10.0,0.0,0.0,2.0,4.0,21.0,0,0,0.6851851851851852,0.8648648648648649,0.7647058823529411,,4.0,2.0,0.5,0.12962962962962962,0.0,2,2,0,1,1,0,True,False,False,True,False,False,2,0,1,1.0,1,0,0,0,0.7560975609756098,Expected win,0.24390243902439024,Win
2026-421|95,2026-08-14,2026,2026-421,Canada Masters,Masters 1000,Hard,O,F,3,6-3 7-6(4),87.0,completed,N0AE,Brandon Nakashima,31.0,28,,S0S1,Ben Shelton,USA,10.0,5.0,L,0,8.0,1.0,64.0,40.0,32.0,12.0,11.0,2.0,4.0,0.0,0.0,-21.0,0,0,0.625,0.8,0.5,0.5,0.0,0.0,,0.125,0.015625,2,2,0,1,1,0,True,False,False,True,False,False,0,2,0,0.0,0,0,0,0,0.24390243902439024,Expected loss,-0.24390243902439024,Loss
2026-422|10,2026-08-14,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R128,3,7-6(0) 7-6(4),124.0,ongoing,S0K7,Zachary Svajda,84.0,,,B0GG,Mattia Bellucci,ITA,81.0,,L,0,8.0,3.0,85.0,50.0,40.0,14.0,12.0,6.0,7.0,5.0,6.0,-3.0,0,0,0.5882352941176471,0.8,0.4,0.8571428571428571,6.0,1.0,0.16666666666666666,0.09411764705882353,0.03529411764705882,2,2,0,2,2,0,True,False,False,True,False,False,0,2,0,0.0,0,0,0,0,0.4909090909090909,Toss-up,-0.4909090909090909,Loss
2026-422|18,2026-08-14,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R128,3,6-4 6-4,83.0,ongoing,M0QI,Alex Michelsen,41.0,,,,Jesper De Jong,,106.0,,W,1,7.0,1.0,57.0,36.0,30.0,12.0,10.0,2.0,2.0,2.0,4.0,65.0,0,0,0.631578947368421,0.8333333333333334,0.5714285714285714,1.0,4.0,2.0,0.5,0.12280701754385964,0.017543859649122806,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.7210884353741497,Expected win,0.2789115646258503,Win
2026-422|23,2026-08-14,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R128,3,7-5 7-6(0),114.0,ongoing,W09G,J.J. Wolf,285.0,,Q,D994,James Duckworth,AUS,86.0,,L,0,5.0,3.0,96.0,54.0,34.0,21.0,12.0,5.0,7.0,3.0,4.0,-199.0,0,0,0.5625,0.6296296296296297,0.5,0.7142857142857143,4.0,1.0,0.25,0.052083333333333336,0.03125,2,2,0,1,1,0,True,False,False,True,False,False,0,2,0,0.0,0,0,0,0,0.23180592991913745,Expected loss,-0.23180592991913745,Loss
2026-422|28,2026-08-15,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R128,3,6-3 6-2,74.0,ongoing,B0CD,Jenson Brooksby,74.0,,,F0F2,Jaime Faria,POR,79.0,,L,0,1.0,2.0,53.0,33.0,20.0,7.0,8.0,3.0,7.0,5.0,6.0,5.0,0,1,0.6226415094339622,0.6060606060606061,0.35,0.42857142857142855,6.0,1.0,0.16666666666666666,0.018867924528301886,0.03773584905660377,2,2,0,0,0,0,True,False,False,True,False,False,0,2,0,,0,0,0,0,0.5163398692810458,Toss-up,-0.5163398692810458,Loss
2026-422|31,2026-08-15,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R128,3,3-6 6-1 7-6(1),119.0,ongoing,Z0BZ,Michael Zheng,110.0,,Q,M0CI,Fabian Marozsan,HUN,63.0,,W,1,7.0,6.0,86.0,48.0,40.0,20.0,14.0,4.0,6.0,1.0,4.0,-47.0,1,0,0.5581395348837209,0.8333333333333334,0.5263157894736842,0.6666666666666666,4.0,3.0,0.75,0.08139534883720931,0.06976744186046512,3,2,1,1,1,0,False,False,False,True,True,False,2,1,1,1.0,0,1,0,1,0.36416184971098264,Toss-up,0.6358381502890174,Win
2026-422|32,2026-08-15,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R128,3,5-7 6-3 7-6(2),142.0,ongoing,K0AZ,Aleksandar Kovacevic,96.0,,,KE29,Karen Khachanov,RUS,39.0,,W,1,10.0,2.0,100.0,52.0,44.0,30.0,17.0,7.0,8.0,10.0,11.0,-57.0,1,0,0.52,0.8461538461538461,0.625,0.875,11.0,1.0,0.09090909090909091,0.1,0.02,3,2,1,1,1,0,False,False,False,True,True,False,2,1,1,1.0,0,1,0,1,0.28888888888888886,Expected loss,0.7111111111111111,Upset win
2026-422|44,2026-08-16,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-4 6-7(3) 6-3,157.0,ongoing,PL56,Tommy Paul,24.0,18.0,,HB71,Hubert Hurkacz,POL,69.0,,W,1,1.0,3.0,110.0,63.0,46.0,28.0,16.0,9.0,9.0,4.0,6.0,45.0,0,0,0.5727272727272728,0.7301587301587301,0.5957446808510638,1.0,6.0,2.0,0.3333333333333333,0.00909090909090909,0.02727272727272727,3,2,1,1,0,1,True,False,False,True,True,False,2,1,0,0.0,0,1,0,0,0.7419354838709677,Expected win,0.25806451612903225,Win
2026-422|51,2026-08-16,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-4 6-3,82.0,ongoing,Z0BZ,Michael Zheng,110.0,,Q,HH26,Ugo Humbert,FRA,30.0,24.0,W,1,4.0,3.0,57.0,34.0,25.0,13.0,9.0,1.0,1.0,4.0,7.0,-80.0,1,0,0.5964912280701754,0.7352941176470589,0.5652173913043478,1.0,7.0,3.0,0.42857142857142855,0.07017543859649122,0.05263157894736842,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.21428571428571427,Expected loss,0.7857142857142857,Upset win
2026-422|55,2026-08-16,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-3 6-4,85.0,ongoing,M0QI,Alex Michelsen,41.0,,,FB98,Taylor Fritz,USA,9.0,6.0,L,0,4.0,8.0,60.0,37.0,25.0,8.0,9.0,3.0,6.0,1.0,2.0,-32.0,0,0,0.6166666666666667,0.6756756756756757,0.34782608695652173,0.5,2.0,1.0,0.5,0.06666666666666667,0.13333333333333333,2,2,0,0,0,0,True,False,False,True,False,False,0,2,0,,0,0,0,0,0.18,Expected loss,-0.18,Loss
2026-422|55,2026-08-16,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-3 6-4,85.0,ongoing,FB98,Taylor Fritz,9.0,6.0,,M0QI,Alex Michelsen,USA,41.0,,W,1,7.0,6.0,71.0,38.0,31.0,14.0,10.0,1.0,2.0,3.0,6.0,32.0,0,0,0.5352112676056338,0.8157894736842105,0.42424242424242425,0.5,6.0,3.0,0.5,0.09859154929577464,0.08450704225352113,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.82,Expected win,0.18000000000000005,Win
2026-422|59,2026-08-17,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-3 7-6(4),85.0,ongoing,T0HA,Learner Tien,12.0,16.0,,B0BI,Sebastian Baez,ARG,53.0,,W,1,5.0,1.0,61.0,43.0,34.0,9.0,11.0,0.0,2.0,1.0,4.0,41.0,0,0,0.7049180327868853,0.7906976744186046,0.5,0.0,4.0,3.0,0.75,0.08196721311475409,0.01639344262295082,2,2,0,1,1,0,True,False,False,True,False,False,2,0,1,1.0,1,0,0,0,0.8153846153846154,Expected win,0.18461538461538463,Win
2026-422|60,2026-08-17,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-2 7-5,81.0,ongoing,K0AZ,Aleksandar Kovacevic,96.0,,,N0AE,Brandon Nakashima,USA,22.0,27.0,L,0,9.0,9.0,67.0,33.0,25.0,11.0,10.0,2.0,6.0,0.0,1.0,-74.0,0,0,0.4925373134328358,0.7575757575757576,0.3235294117647059,0.3333333333333333,1.0,1.0,1.0,0.13432835820895522,0.13432835820895522,2,2,0,0,0,0,True,False,False,True,False,False,0,2,0,,0,0,0,0,0.1864406779661017,Expected loss,-0.1864406779661017,Loss
2026-422|60,2026-08-17,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-2 7-5,81.0,ongoing,N0AE,Brandon Nakashima,22.0,27.0,,K0AZ,Aleksandar Kovacevic,USA,96.0,,W,1,13.0,2.0,50.0,27.0,22.0,15.0,10.0,0.0,1.0,2.0,6.0,74.0,0,0,0.54,0.8148148148148148,0.6521739130434783,0.0,6.0,4.0,0.6666666666666666,0.26,0.04,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.8135593220338984,Expected win,0.18644067796610164,Win
2026-422|63,2026-08-17,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-4 6-4,113.0,ongoing,S0S1,Ben Shelton,6.0,8.0,,F0F2,Jaime Faria,POR,79.0,,L,0,3.0,3.0,65.0,42.0,27.0,10.0,10.0,7.0,10.0,11.0,12.0,73.0,0,1,0.6461538461538462,0.6428571428571429,0.43478260869565216,0.7,12.0,1.0,0.08333333333333333,0.046153846153846156,0.046153846153846156,2,2,0,0,0,0,True,False,False,True,False,False,0,2,0,,0,0,0,0,0.9294117647058824,Expected win,-0.9294117647058824,Unexpected loss
2026-422|64,2026-08-17,2026,2026-422,Cincinnati Masters,Masters 1000,Hard,O,R64,3,6-3 6-4,76.0,ongoing,TD51,Frances Tiafoe,23.0,17.0,,SU87,Lorenzo Sonego,ITA,88.0,,W,1,4.0,0.0,55.0,30.0,26.0,17.0,10.0,2.0,2.0,1.0,3.0,65.0,0,0,0.5454545454545454,0.8666666666666667,0.68,1.0,3.0,2.0,0.6666666666666666,0.07272727272727272,0.0,2,2,0,0,0,0,True,False,False,True,False,False,2,0,0,,1,0,0,0,0.7927927927927928,Expected win,0.2072072072072072,Win
